Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Cupriavidus,231,"Index([16125, 58484, 31318, 23825, 13237, 62754, 10279, 11512, 39355, 46399,
       ...
          76, 34881,  6185, 35801, 62747, 41432, 24305, 30981, 23401,  6311],
      dtype='int64', name='gcf_id', length=231)","[125  80  69  41  38  37  36  23  22  21  18  18  17  16  16  14  14  13
  13  12  11   9   9   8   8   8   8   8   7   6   6   6   5   5   5   5
   5   5   5   5   5   5   5   5   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Frankia,298,"Index([19808, 57228, 49265,  6654, 41754,  7166, 60824,   769, 62285, 62050,
       ...
       49525, 61503, 65252, 23809, 31465,  8382,  3321,  4783,  9362, 44754],
      dtype='int64', name='gcf_id', length=298)","[40 38 38 25 22 21 20 20 20 18 15 13 13 13 12 12 12 12 12 12 11 11 11 11
 11 11 11 11 10 10 10 10 10 10  9  8  8  8  8  7  7  7  7  7  7  7  6  6
  6  6  6  6  6  6  5  5  5  5  5  4  4  4  4  4  4  4  4  4  4  4  4  4
  4  4  4  4  4  4  4  4  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
  3  3  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Myxococcus,217,"Index([ 9257, 15756, 46270,  1663, 31167,  7688, 62897, 59877,  5300, 38282,
       ...
       26289, 40539, 51693, 45451, 18535,  8619, 56232, 60662, 58736, 55267],
      dtype='int64', name='gcf_id', length=217)","[60 39 37 35 34 31 30 30 27 27 27 27 26 26 26 26 25 25 24 22 18 17 15 14
 13 10  9  9  9  9  8  8  8  7  7  7  7  6  6  6  6  6  5  5  5  5  5  5
  4  4  4  4  4  4  4  4  4  4  3  3  3  3  3  3  3  3  3  3  3  3  3  3
  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1]"
Lysinibacillus,130,"Index([42397, 34204, 21375, 36322,  5177, 28023, 64502,  6133,  2230, 12248,
       ...
        6932, 60203, 18559, 61553, 36356, 50215, 64827, 50540,    30, 20387],
      dtype='int64', name='gcf_id', length=130)","[128 121 115 115  98  59  58  46  30  16  16  15  14  14  13  11   9   9
   6   6   6   5   5   5   5   5   5   4   4   3   3   3   3   3   3   3
   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1]"
Xenorhabdus,241,"Index([ 9257, 34723, 14259, 38614, 60259, 15756, 60672, 45659, 56004, 60079,
       ...
       35886, 39040, 31723, 63056, 66098, 38155, 45617, 48985, 52199, 38718],
      dtype='int64', name='gcf_id', length=241)","[64 47 46 44 29 27 27 26 26 19 16 14 13 12 12 12 12 12 11 11 11 10 10 10
  9  9  8  8  8  8  8  7  7  7  7  7  6  6  6  6  6  6  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4
  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1]"
Curtobacterium,122,"Index([39360, 26459, 44471, 32230, 22809, 14078, 42359,  1502, 12978,  1429,
       ...
       21115, 47554, 47911, 59361, 23938,  2480, 12812, 10695,  3666, 72054],
      dtype='int64', name='gcf_id', length=122)","[129 122 112  94  82  79  54  34  24  22  22  12  12  11  11   9   9   9
   8   8   6   6   6   6   6   6   6   5   5   5   4   4   4   3   3   3
   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Capnocytophaga,73,"Index([41259, 53019, 53056, 36202, 43443, 52258, 51815, 43615, 54586, 47081,
       24117, 49394, 46042,  8239, 31445, 52009, 58571,     0, 54790, 50580,
       50722, 46615, 43459, 53325,  2314, 48958,  6852, 67883, 67790, 53300,
       25001, 58286, 54327, 58393, 21645, 67265, 16632, 24628, 51242, 57481,
       59459, 67111, 67907, 69312, 68024, 15941, 67110,   148,  8604, 67311,
       60859, 72661, 46133, 67386, 73368, 30378, 67413,  1445, 25658, 67994,
       21205, 55531, 39307,  2188, 39694, 24509, 51784, 67698, 68777, 15954,
       54806, 54157, 69529],
      dtype='int64', name='gcf_id')","[116  98  74  70  69  60  53  38  37  37  35  31  30  29  25  21  20  17
  14  13  11   8   8   8   8   6   6   6   6   5   5   5   5   4   4   3
   3   3   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1]"
Clostridium_F,51,"Index([ 8531, 12300, 48532, 49340,  1751,  6656, 25054, 34665,  1890,   145,
        2852,  9144, 17945, 47032, 11801, 11485,  7126,  1756,  2611,  9589,
       42597,  7525,  2259, 49003, 13611, 22469,    13, 17269, 23630, 10429,
        3356,  5018,   137, 18516, 53432, 36878, 33241, 63097,  6643,  8722,
       33898, 72378, 19384, 34473, 13807,  5175, 40829, 20934,  1492,  3019,
       48958],
      dtype='int64', name='gcf_id')","[266 261 131  76  36  32  24  23  16  15  12  12  10   9   7   5   5   5
   5   4   4   4   4   4   3   3   3   3   3   3   3   3   2   2   2   2
   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1]"
Shewanella,130,"Index([  220, 57566, 61422,  2268, 36903, 57885, 38970, 56191,  5622, 59626,
       ...
       20826, 14893, 62398,   234, 46799, 57449,   224, 20750, 55653, 57461],
      dtype='int64', name='gcf_id', length=130)","[181  91  76  62  50  49  47  39  37  36  30  20  18  16  14  11  10   9
   8   7   7   7   5   5   5   5   4   4   4   4   4   4   4   4   3   3
   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1]"
Leclercia,45,"Index([23313, 56301, 20486, 14259, 22804, 44829, 45111, 10429, 54111, 19553,
       24069, 53037, 67489, 22760, 53089, 56332, 37056, 52195, 53646, 55327,
       28205, 48958, 53411, 55469, 45040,  2456, 53419, 66817, 15756, 18773,
       67205, 10201,     0, 36341, 22848, 48119,    56, 70846, 60488,  9257,
       56184, 39305, 33452, 20830,  2267],
      dtype='int64', name='gcf_id')","[186 184 150  86  61  40  31  29  25  21  18  16  13  13  12  11   9   9
   8   7   6   6   6   5   3   3   3   3   2   2   2   2   2   2   1   1
   1   1   1   1   1   1   1   1   1]"
Allorhizobium,134,"Index([  235, 11661, 57995, 10635, 18473,  6534, 60787, 49648, 58958, 38592,
       ...
       40835,  4178, 63775, 52046, 18039,  2821, 25054, 35370, 14654, 74687],
      dtype='int64', name='gcf_id', length=134)","[103  59  49  48  41  41  40  38  38  38  29  29  23  20  20  19  15  15
  15  14  13  12  11  10   9   8   8   7   6   6   6   5   5   5   5   5
   4   4   4   4   4   4   4   4   4   4   4   3   3   3   3   3   3   3
   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1]"
Sphingobacterium,174,"Index([60743, 39936, 23953,   148, 37165, 62296, 26783, 61470, 20045, 58091,
       ...
       34631,  1853, 24303, 31249, 10712, 46309, 23595, 24546, 41325, 73626],
      dtype='int64', name='gcf_id', length=174)","[108  83  63  43  37  33  30  22  21  17  16  14  14  13  13  13  12  11
  10  10  10  10   9   9   9   9   9   7   7   7   7   7   6   6   6   5
   5   5   5   5   5   5   4   4   4   4   4   4   4   4   4   4   4   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1]"
Sphingobium,202,"Index([17338, 14654,  4082,  8877,  6689,  3203,  1420,   221,  2049,  3436,
       ...
       41197,   323, 21757, 52765, 36204, 38369, 30912,  9015,   202, 11941],
      dtype='int64', name='gcf_id', length=202)","[88 84 73 48 44 28 21 21 20 18 17 17 17 16 16 15 14 14 12 12 11 10 10  9
  9  8  8  7  7  7  7  6  6  6  6  6  5  5  5  4  4  4  4  4  4  4  4  4
  3  3  3  3  3  3  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Campylobacter_D,7,"Index([15269, 12055, 41135, 28324, 17650, 19232, 24646], dtype='int64', name='gcf_id')",[949   7   2   2   1   1   1]
Nonomuraea,479,"Index([ 9257,   766,  9176, 57228,  9413, 15756,     0,  6986, 12450,  9657,
       ...
        4179, 27606, 17241, 65282, 12618, 26082, 24563, 39448, 18029, 57411],
      dtype='int64', name='gcf_id', length=479)","[36 26 23 18 17 14 12 11 10 10  9  8  8  8  8  8  7  7  6  6  6  6  6  6
  6  5  5  5  5  5  4  4  4  4  4  4  4  4  4  4  4  4  4  4  3  3  3  3
  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Marinobacter,121,"Index([11285, 40979,  5411, 35681, 27586, 17354, 51332,   959, 10279,  7802,
       ...
        6581, 38712, 37183, 43468, 26399, 39777, 52740, 51986, 22046,  2566],
      dtype='int64', name='gcf_id', length=121)","[112  98  80  76  61  39  29  27  26  24  23  19  14  12  10  10   9   9
   8   8   7   7   7   6   6   6   5   5   5   4   4   4   4   4   4   4
   3   3   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Dickeya,67,"Index([18459, 11518, 14259, 35439, 33860, 14612, 65422, 61610, 64451, 27814,
       64612, 27721,  5957, 23728, 65019, 64598, 49532, 17807, 62435, 60700,
       45033, 54874,  6776,    56, 49847, 15646, 57640, 38166,  9257, 10279,
       57739, 53101, 57727, 61885,  3123, 24855,   435, 25054, 62857, 60232,
       31784, 65036, 20486, 53257, 64985, 54996, 50593, 46453, 65626, 21277,
       52302, 48795, 52768, 17269, 51502, 10717, 40120, 49756, 46768, 45886,
       29941, 65394, 48994, 39713, 33406, 15756, 49732],
      dtype='int64', name='gcf_id')","[87 83 83 82 82 78 49 49 37 35 27 17 12 12 11  8  7  7  6  6  6  6  5  5
  4  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Bacteroides,67,"Index([61406,  2314, 25088, 61415,   148, 50722, 25521, 57198, 28874,  4778,
       48958, 30305, 46203, 56076, 21205,  9894, 31326, 32313, 49394, 23595,
       51982, 70922,  7805,  2368, 39268, 28178,  4147, 10388, 16632, 27786,
         444, 24881, 25978, 60282, 20973, 24098, 54796, 54390,  2069, 11326,
       16685,  9569,  6376,  6118, 57647, 18163, 51502, 69345, 20008, 21900,
        6017, 21185,  1414, 59014, 58328,  3013, 57024,     0,  7889, 22537,
       14256, 25054, 31832, 57295,  1445, 57132, 73936],
      dtype='int64', name='gcf_id')","[195 151 148  50  37  33  29  27  23  15  13  13  12   8   7   6   6   6
   5   4   4   4   4   4   3   3   3   3   2   2   2   2   2   2   2   2
   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Lactobacillus_C,42,"Index([  150, 36766,  7334,  1329,  2525,  2512,     9,   157,    16,  1613,
           1,   978, 42433,    13,  4829,  1809,  5438, 43358,   360, 37930,
       10231,  1808,  2792, 23655,  7178,    82, 35536,     0, 21404,  3407,
          42, 12796,   109,  3137,  6589,  1554,  4475, 31645,  2905,   120,
        1598, 20472],
      dtype='int64', name='gcf_id')","[176 151 143  81  51  49  44  36  20  19  15   9   9   4   3   3   3   3
   3   3   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1
   1   1   1   1   1   1]"
Cutibacterium,26,"Index([  763, 27391,  2260, 58114,  7603,  2909,    67,  1245,   258, 10862,
       49394,  1418,  3179, 75067,  3084, 62435, 57739, 54874, 75041,  1445,
       46964,  2291, 50542,  5982,  7622, 49265],
      dtype='int64', name='gcf_id')","[315 271  54  44  44  41  15   9   6   5   5   4   4   3   3   3   3   2
   2   2   1   1   1   1   1   1]"
Citrobacter,29,"Index([20486, 53240, 51351, 56301, 56332, 48084, 14259,   221, 46133, 12211,
       38997, 56004,    56, 39656,    48, 45111,  1879, 19553,   723, 15756,
       24069, 10201, 12495, 42159, 34608,    40, 60573,  5024,  1571],
      dtype='int64', name='gcf_id')","[282 215 116  63  41  32  30   9   9   6   6   4   4   3   3   2   2   1
   1   1   1   1   1   1   1   1   1   1   1]"
Lactobacillus,116,"Index([ 1657,  1314,    35,   150,  2593,   977,    11, 30884,  8201, 17217,
       ...
       43615, 52061, 57651,  1462, 18955, 17696,    69,  1803,  1802, 74221],
      dtype='int64', name='gcf_id', length=116)","[67 66 63 57 51 37 33 26 24 21 20 20 17 15 15 15 13 12 10  9  9  9  8  8
  7  7  7  7  7  6  6  6  6  4  4  4  4  4  4  4  4  4  4  4  3  3  3  3
  3  3  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Halomonas,170,"Index([13635, 43918, 59070, 10279, 39906, 35167,  5308,   213,  9257, 47435,
       ...
       22552,  6779, 58072, 62467, 10890, 61901, 53625, 40866, 58089, 16189],
      dtype='int64', name='gcf_id', length=170)","[174  69  52  39  33  29  16  15  13  11  10   9   9   9   8   8   7   7
   7   7   7   7   7   6   6   6   6   6   6   5   5   5   5   4   4   4
   4   4   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3   3
   3   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1]"
Rathayibacter,55,"Index([15380, 36284, 49920, 42176, 49925, 10113, 37554, 60074, 64514, 44242,
       54343, 32189, 28285,   956, 38288,   821,  2253,  5670,  9216, 39924,
       15206, 46970, 26602,  8426, 56862, 18990, 28094,  5198, 38276, 13041,
         759, 48534, 56167,  1416, 60394, 19720, 29203,  1873, 53101,  7455,
        7630,  1661,  9851, 38262, 66209, 64611,   507, 52237, 23710,  2950,
       21277, 11674, 13644, 17721, 61108],
      dtype='int64', name='gcf_id')","[136 112  72  46  33  32  30  25  24  24  24  23  20  16  16  13  13  12
  11  11  10   9   8   7   6   6   6   6   6   6   6   6   5   5   4   3
   3   3   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1
   1]"
Raoultella,29,"Index([ 2267, 60488, 45111, 14259, 56004, 20486, 24069,  9510,  3537, 49223,
       45040,  4486, 52692, 53419, 45849, 52777, 70623,    56, 26072, 48133,
       48958, 47110, 13692, 46139,   435, 21656, 63041, 56332, 53646],
      dtype='int64', name='gcf_id')","[178 173 156 126  70  49  16   8   7   4   4   3   2   2   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1]"
Agathobacter,44,"Index([45511,   145, 19945, 13275, 22576, 74665, 12325,  1462, 47315,  8025,
        3564,  1805,    60,  6917, 16782, 26391,  1880, 23832, 68792, 68272,
       74561, 70147,   137, 74791,  2259,     0, 18181, 27529,  4147, 38850,
       72989, 21876, 69743,     9, 16938, 73682, 32398, 16601, 37655, 40090,
         296,   545, 40101, 67987],
      dtype='int64', name='gcf_id')","[374 141  76  54  38  36  17   6   4   4   4   3   3   3   3   3   2   2
   2   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1]"
Paracoccus,247,"Index([ 3222, 62865, 59114, 13906, 32404, 42897, 39603,   146, 29245, 20120,
       ...
       39824,  2022, 57692, 21296,  1076, 50182, 49295, 12505, 43732, 19348],
      dtype='int64', name='gcf_id', length=247)","[116  33  28  25  25  23  19  15  13  11  10  10  10  10   9   9   9   8
   7   7   7   7   7   7   6   6   6   6   6   6   6   6   5   5   5   5
   4   4   4   4   4   4   4   4   3   3   3   3   3   3   3   3   3   3
   3   3   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1]"
