Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Yersinia,77,"Index([ 1706, 15194,  4182,   710,  1334,   905, 21306,     8,  1714,  6312,
       15483, 16054, 21034,    14, 10810,   882,  3356,  3589, 15230,  3703,
        1659, 19400,  2614,  2061,  1742,  9710,  8383,  1122,   732, 17162,
       19136,  4615,  5140, 21332,   121,  1513,     7,  1700,  8905,   337,
        5760,   297,  1128,  8643,  8195,  1127, 15437,  1503,    80,  5515,
          20, 14606,  1740,   102,  1605,  6777,  1663,  1696,    77, 19448,
       11137, 14498,  1489,  6532,   439,   166, 10585, 15545,  1671,  3222,
         393,  3551,  3605,  1882,  4295,  1350, 15926],
      dtype='int64', name='gcf_id')","[805 577 538 504 433 423 335 264 227 214 164 162 149 140 121 118 104  92
  68  51  46  42  29  28  28  27  23  23  22  20  18  15  11  11  10  10
  10   9   7   5   5   5   4   4   4   4   4   3   3   3   3   2   2   2
   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1]"
Enterococcus_B,55,"Index([ 9850,    12,   198,  9082,   494,    34,   110,  6577, 10236,  2830,
           6,  1014,  9424,    80, 14240,  1662,   369,  1128,     0,   242,
        1738,   417,   148,  2408,   342,   169,  1235,  1899,   182,    35,
          24,   889,   117,  3538,   875,  6105,   702,   503,  3301, 14829,
         461,  4557,   534,   189,  8036,    96,   474,  1298,  1777,   104,
        1310,  5229,  2242,     3,  3562],
      dtype='int64', name='gcf_id')","[2178 1786  713  253  205  171  149  144   49   44   27   23   22   18
   17   14   11   11    8    8    8    8    6    6    5    5    4    3
    3    3    3    3    2    2    2    2    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1]"
Micromonospora,446,"Index([ 9710,  3703, 16943,  5326, 22339,  8955,   882,  1710,  4533,  1868,
       ...
        6457, 20931, 17571,  7606, 16998,  3199, 21989,  4116,  3128, 16555],
      dtype='int64', name='gcf_id', length=446)","[519 313 257 209 204 203 180 154 153 149 147 117 113 106 103  91  90  90
  88  79  76  68  68  65  60  59  57  56  56  55  54  51  48  43  40  38
  36  35  34  32  29  28  27  24  23  23  23  22  21  20  20  19  18  18
  17  17  17  17  17  16  15  14  14  14  14  14  14  12  12  12  12  11
   9   9   8   8   7   7   7   7   7   7   7   7   7   6   6   6   6   6
   6   6   6   6   6   6   5   5   5   5   5   5   5   5   5   5   5   5
   5   5   5   5   5   5   5   5   5   5   5   4   4   4   4   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Mycolicibacterium,347,"Index([ 9710, 15483,  3703, 11218, 11385,  1951,  6198,  1128,  8022, 12571,
       ...
        1355, 18624, 21960,  1320,  4799, 21370,  6983, 14900, 14606, 15010],
      dtype='int64', name='gcf_id', length=347)","[870 428 391 262 235 226 176 169 141 134  94  82  76  64  63  57  53  53
  53  53  51  47  43  41  41  32  32  31  29  28  26  26  26  26  25  25
  25  25  25  25  24  24  23  23  23  21  21  19  19  19  18  18  17  17
  17  17  17  14  13  13  13  13  13  11  11  11  11  11  10   9   9   9
   9   9   9   9   8   8   8   8   8   8   8   8   7   7   7   6   6   6
   6   6   6   6   6   6   6   6   5   5   5   5   5   5   5   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1]"
Bordetella,32,"Index([  710,  6226,    10,  1951,  9710,  2334, 10666,   393, 14658,  6107,
         628, 13037, 10549, 13899,  5212, 18421, 16258,  8113, 15483,  2587,
           2, 11050, 11676,    73, 10298, 21034,   650,  6650,  6824,  5718,
          94,   503],
      dtype='int64', name='gcf_id')","[1021 1013  810  325  277  191  181  181  177  103   98   95   79   49
   34   30   23   23   22   10    7    4    4    4    2    2    2    1
    1    1    1    1]"
Corynebacterium,163,"Index([15483,  5015,     7,  9117,   464,  6312,  1836,  1212,  9238,    80,
       ...
        9145,  2660,  6436,  3382,  2105,  1100,  4799,   426,  2271,  2375],
      dtype='int64', name='gcf_id', length=163)","[818 780 333 238 180 170 153 149 100  94  93  67  61  60  59  58  54  45
  42  40  37  36  35  31  29  28  27  27  26  24  23  21  20  17  16  16
  15  14  14  12  12  10  10  10  10   9   9   9   9   9   8   8   7   7
   6   6   5   5   5   5   5   5   5   4   4   4   4   4   4   4   4   4
   4   4   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1]"
Xanthomonas,55,"Index([21034, 13588,  1454,  1309,  7429,  1128,  2352,    10,  1513,   774,
        7950, 14399, 17079,  7868,   113, 12750, 22356,   877,   101, 21306,
        3703, 12586, 12401, 15194,   888,   971,    80, 15483, 15521,  2263,
       12341, 16054,  8054,     7,   907, 21878,  2691,  1350,  1958,  1820,
        5675,  6312,  8506,  1503,   121, 13415, 15545,   641, 16832, 16356,
       10453,  9710, 11774, 20189, 13436],
      dtype='int64', name='gcf_id')","[1140  699  641  563  122  108  102  101   95   89   76   76   74   70
   57   43   39   34   29   23   17   15   15   13    9    7    7    6
    6    5    5    5    4    4    3    3    2    2    2    2    2    2
    2    2    1    1    1    1    1    1    1    1    1    1    1]"
Listeria,28,"Index([12694,  6084,  3538,     2,  2602,   342,  5229, 13301,  8977,   186,
         104, 14282, 15194,    80, 10342,  2830,   120,  9696, 13052,    34,
         148,  1128,   119,  7918,  8339,  2180,     6, 19820],
      dtype='int64', name='gcf_id')","[2937  537  324  177  153   42   28    5    5    4    3    3    2    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1]"
Clostridioides,15,"Index([   56, 13029,     4,  6312,  1128,  8570,     6, 15194,  5079,  5178,
        3443,  5070,   120,  5229,   889],
      dtype='int64', name='gcf_id')","[1855 1718  133   74   68    5    5    4    2    2    1    1    1    1
    1]"
Mesorhizobium,210,"Index([ 1460,  1472,  2117,  6908, 16344,    14,  2652,    10, 15194,  1176,
       ...
        1832, 14443,  1837, 10458,   752,  2676,  1695, 20457, 16068, 13513],
      dtype='int64', name='gcf_id', length=210)","[428 421 390 251 156  94  88  82  77  68  67  62  55  55  54  44  41  40
  33  29  29  25  24  24  24  23  23  22  21  21  19  19  18  16  16  14
  13  13  12  12  12  11  11  11  11  10   9   9   9   9   9   9   9   8
   8   8   7   7   7   7   7   7   6   6   6   6   5   5   5   5   5   5
   5   4   4   4   4   4   4   4   4   4   4   4   4   4   3   3   3   3
   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1]"
Paenibacillus,266,"Index([ 3703,  1128,  2050,    15, 22356,  2948,  1513, 11706, 22328, 13163,
       ...
       20174,  6436, 13790,  6388, 20397,  4186, 18865, 14655,  7545, 14686],
      dtype='int64', name='gcf_id', length=266)","[382 273 162 152 149 106 102  81  77  72  66  62  60  58  56  53  47  40
  40  39  39  36  35  34  33  32  32  28  28  28  27  26  25  24  23  23
  22  20  19  18  18  17  16  16  16  16  15  15  15  13  13  12  12  12
  12  11  11  11  11  10   9   9   9   9   8   8   8   8   7   7   7   7
   7   6   6   6   6   6   5   5   5   5   5   4   4   4   4   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Brucella,8,"Index([1460, 18436, 20442, 6416, 13236, 3589, 15194, 16371], dtype='int64', name='gcf_id')",[768 760 755 533 388   9   2   1]
Sinorhizobium,118,"Index([ 1717,  9710,  1460,  3787,    14,  1369,   699, 15194,  5326,   337,
       ...
        3326, 10453,  2451,  1395,   474,  4676,  2109,  1944,  1661,  1184],
      dtype='int64', name='gcf_id', length=118)","[327 316 304 231 215 161 142 139 114 111 110  66  60  60  45  44  37  37
  35  33  28  27  26  23  22  20  20  18  16  16  16  15  14  13  11  11
  11  11  10  10  10   9   9   9   9   8   8   7   7   7   6   5   5   4
   4   4   4   4   3   3   3   3   3   3   3   3   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1]"
Amycolatopsis,487,"Index([ 9710, 19820, 15483,  3703,  1951,  6511,  5284,   188,  1128,  4821,
       ...
       12613,  5662, 19940,   953, 19201,  5274,   124, 18516, 14468, 16065],
      dtype='int64', name='gcf_id', length=487)","[232 163 135 129 100  90  70  65  63  54  39  36  35  35  34  33  32  32
  32  30  29  29  27  26  25  24  23  23  23  23  22  22  21  19  19  18
  18  17  16  16  15  15  15  15  15  15  15  15  14  14  14  13  13  12
  11  11  11  10  10  10  10  10   9   9   9   9   9   9   9   9   9   8
   8   8   8   7   7   7   7   7   7   7   7   7   6   6   6   6   6   6
   6   6   6   6   6   6   6   5   5   5   5   5   5   5   5   5   5   5
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1]"
Agrobacterium,85,"Index([ 6252, 18681,   337,  3786,    14,  1650,  9710,   101, 15194,   882,
        1083, 14654,  1460, 16905,  4135,  5516,  3703,    10, 11057,  6192,
        3589,  7287, 19820,  7739, 21878,  2118,  1342,  4562,  1309, 14483,
        1832,   710,  6092,  1374,   742,  8227,  1946, 16884, 21556,    98,
        1671,  3883,  5135, 13935,  6236,  1513,  2567,  8524,  1207, 18082,
        1230,  8195,  9079, 12803,  2152,  5140,  3326,  3356,  1644,  7440,
        3465,  2915,  1162,    59,  1128,  1184,  4799,  8742,  3046, 14399,
       12710,    16,  3264,  2961,  3289,  6343,  4533,   187,   752, 22254,
       12872,  3562,  4654,    30,  1880],
      dtype='int64', name='gcf_id')","[526 491 271 254 225 165 131  83  60  56  55  54  42  31  28  24  23  20
  19  14  13  13  12  11   9   8   8   7   6   6   6   6   4   4   4   4
   4   3   3   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2
   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1]"
