Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Calothrix,99,"Index([44818, 42274, 25095,    54,   234,  4898, 10008, 29224, 39745, 32147,
          23, 39882, 39549,  2457,  3704, 41791, 38124,  2241, 21670,  6836,
       38878, 25318, 37959, 36512, 32456, 44739, 32275,  7635, 12925, 23786,
       30677, 10843, 19086, 38634, 31064,  9768, 42515, 26223, 43114, 12282,
        1651, 39021, 10166, 12281,  5767,  6019, 14153, 12582, 32060, 10689,
       12581, 17711, 41322, 10848,  9321, 23510, 23996,  8984, 41823, 17199,
       28664, 27030, 26149, 13389, 18150,  4276, 10741,  5236, 15780, 10582,
       40087, 12195, 43811,   341, 42232,  1040,  4418,  7002, 22743, 16662,
       12326, 25154, 19213, 31226, 33135,  4035, 39873, 35680,  2111,  8954,
       13646,  4372,  5149, 11954, 13535, 28619, 15760, 45509, 11130],
      dtype='int64', name='gcf_id')","[9 6 6 5 5 5 4 4 4 4 4 4 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
Clostridium,99,"Index([10737,  3595, 23245, 29315, 30938, 42736,   710, 32453, 42120, 37649,
        1401,   780, 35013, 32690, 23743, 39973,  4931, 33294, 12007,  5492,
        3610, 12731, 41068, 41108, 41431, 22656, 40916, 24503, 31189, 36997,
       41527, 42893, 18025,   990, 30263, 28504, 34491, 46228, 10685,  1823,
        7615, 31123, 30107, 46356,  4035, 45257,   512,     8,  5428, 43272,
       42889, 21433,  7171,  5401,   719, 32640, 27567,  7861, 37546, 18798,
       41900,   985, 41774, 40088, 32080,  5859,   514, 18679, 30929, 41796,
        8469, 28130, 11596, 29697,  8100, 26168,  3034,  1695,  6789,  8278,
       21162,  2526, 23562,  7635, 29544, 40223, 16059, 10914, 15192, 16912,
       28074,  1898,  8635,  1211, 29740,  1040,  6812, 21372,  1737],
      dtype='int64', name='gcf_id')","[184  25  24  15  12  11  10  10   8   8   8   8   8   7   7   7   7   6
   6   6   4   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3
   3   3   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1]"
Streptosporangium,99,"Index([10008,   539, 11311,  2399, 34076, 39742, 40843, 16752, 40575, 32891,
       39215, 10900, 19138, 38007, 12231, 34760,  6458, 34331, 46611, 26738,
        3610,  6672, 18618, 34321, 29478,  3355, 41667, 46632, 35195,  4907,
       27308, 34482, 32641, 30836,   705, 44769, 20388, 14078, 23510, 13688,
        8945, 21616, 41875, 46124, 12703, 11886, 31828, 34284, 39022, 42663,
       25807, 46451, 40724, 40596,  6090, 35776, 45827, 13259, 21184, 16389,
       15988,  7318, 25908, 34161, 11675, 28136, 41101, 42159, 20352, 19671,
       38917,  2466, 30824, 38946,  1576, 32658, 45287, 26956, 37044, 14966,
       15764, 28675, 31844, 44149, 14495, 16133,  9936, 30492, 21034, 28606,
        7030,  1823, 33793, 39714, 18321,  5777, 38352, 18001, 25556],
      dtype='int64', name='gcf_id')","[7 7 7 7 6 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
Aquimarina,99,"Index([41593, 43924,  6971, 18986,  7206,  2958,  9133, 40644,  1894, 47013,
        7691,  3610, 21828,   684,   543, 14029, 12007,   571, 41216, 10008,
       33751, 44221,  2665, 39873, 20286, 42889,  1653, 41325, 40223, 15741,
       10463, 35179, 18261, 17481, 44727, 18025, 39511,  6972, 14795,   708,
       40700, 39762, 40113,  6823, 15563, 31971, 41791, 44030,  6009, 35172,
       42857, 23094, 40575, 21759,  3034,  2586, 28854,  6200, 38264,  1935,
       28864, 29116, 17211,  6847, 15413,  2402, 40807, 32713, 37996,  9576,
       25018, 11448, 24892, 16059,  7069, 45195, 11519, 32128, 38176,  6730,
        9295, 15648, 36411,     7, 27502, 23164, 23811, 35327,  1998, 44375,
       35204,  4262,  7077, 32602, 17199, 12758, 18001, 45787,  7635],
      dtype='int64', name='gcf_id')","[22 21 18 17 11 10 10 10  9  8  8  8  7  6  6  6  6  6  5  5  5  4  4  4
  4  4  4  4  4  3  3  3  3  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2
  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1]"
Brevibacillus,96,"Index([22686,  1248, 40257, 17210, 23117, 44897, 14469, 36293, 46616, 24785,
       22934, 26851,  8560,  7367, 14647, 45245, 20078, 46339,  5839,  5182,
       13298, 44726, 45745, 33214, 12007, 42972,  1802, 14009, 33528,  7993,
        2269, 26168, 21585, 19644,    62,  7048, 19510, 10585, 33938, 10008,
        4028, 19289, 40223,  2027, 40916,  6655, 42889,   517, 47096, 30229,
       37077, 19359,  3695, 14051, 36202,  3610, 14252, 14965, 19414, 36770,
        5877, 18025,  6614,  9328,  8761, 11761, 47223,  2958, 33084, 37258,
       10644, 14793,  6386,  7030, 10324, 41325, 13492, 45458, 10911, 16133,
       19808, 43475, 12649, 29393, 44811,  6589,  9014, 46367, 33055, 20534,
       16841,  2962,  4735, 27612,  3515, 36117],
      dtype='int64', name='gcf_id')","[52 50 28 25 24 24 24 22 22 19 18 15 15 13 10 10 10  9  7  6  6  6  6  5
  5  5  5  5  5  5  5  5  4  4  4  4  4  4  4  3  3  3  3  3  3  3  3  3
  3  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Shewanella,95,"Index([  333, 41922, 38919, 21734,  1653, 42604, 36050,  6823, 42151,   731,
       20231,   361, 36428,   402, 41977, 43243, 42634, 20741,  5182,  3388,
       20732,  9162,  4738,  2139, 46021,   462,  8107, 30229, 42317, 20438,
       44192, 21714,   542, 44029,  5909, 36702,   401,  9381,  6510, 19368,
       28798, 21287,  5947, 39762,  4301,   448, 31255,  9562, 12007, 26923,
       43509, 15559, 44152, 36686,  2109, 16261,   570,   604, 15196, 29999,
       35079, 32615, 42629, 39568,  1414, 15835, 14730, 18730, 32277, 41200,
       34565,  5965, 29315, 41291, 19893, 37102, 10463,  4410, 30492, 40223,
        1526, 38868,   385,  3385, 44823, 32422, 40761, 19302,   339, 45255,
       39873,    36, 11277, 44266, 41459],
      dtype='int64', name='gcf_id')","[171 133 102  95  64  39  39  37  32  29  23  14  12  10  10   9   9   7
   6   5   5   4   4   3   3   3   3   3   3   3   3   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1]"
Lactobacillus,94,"Index([  714,  1023,    59,  1925,    90,     5,   655,  5598,   997, 11970,
        2891,   512,  6243, 14044,  2995,  2294,  2297,  1802,  4740,  1595,
          28,   716,  1172,   852, 26513, 23615,  3114,  5348,    31,    61,
        2493,     8, 26319, 12154,    74,   447,    43, 20516, 22484, 25422,
        2463,   108,  7895, 11678, 15059,     0, 36622,  5234,  8094,  2958,
        6193,  1120, 27752,  1087,  6489,  2607,  6502,  1448,  1123, 16284,
       11982,  5328,  1400, 20658,  4284,  2176,     7,  1307,  1051,  3728,
       27560,   497,  6213,  4627,  2528,  3982,   796,  3475, 41303,     9,
       32168,  7445,   842, 11689, 18389, 12425,   505,  9985, 23658,  1040,
       13300,  1668,  5428, 19226],
      dtype='int64', name='gcf_id')","[70 65 53 45 36 31 28 24 21 20 19 15 15 15 14 13 13 12 12 10 10 10  9  9
  9  9  9  7  7  7  7  6  6  6  4  4  4  4  4  4  4  4  3  3  3  3  3  3
  3  3  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Erwinia,94,"Index([ 9179, 21213,  7025, 42838,  6423,  6260, 10008,  9253,  4345, 43502,
        3443, 24210, 28426, 39568, 33525, 41565, 40201, 41704, 16312,  6730,
       40223, 29347,  6200,  6291, 30229,  3610,  9423,   828,  4390, 29079,
       21625,   385, 26442,  8866, 39531, 37930, 36933,  2732, 36467, 27733,
       10804, 36471, 34077, 29654,   703,  1078, 34850, 39896, 25647, 40363,
       32666,  3169,  5182, 10118, 38428, 42856,  2120, 30205, 34166, 30178,
          86, 14670, 10459, 31740, 41291,    59,  1698, 43884,  4830, 31307,
       16912,  4419, 39561,  1823,  7217, 38357, 30492, 38134, 21101, 42736,
       14794,  2906,  2252, 40113, 11469, 40006,  1802,  1918, 25812,  9347,
       16810, 26411, 42353,  2042],
      dtype='int64', name='gcf_id')","[40 39 37 36 17 17 17 16 15 12 11 10 10  7  6  5  5  5  5  4  3  3  3  3
  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Actinomyces,93,"Index([ 1012, 15453,  5276,  9152, 30499, 11061,  1040, 40019,  8978,   514,
        7990, 23475, 10043, 41351, 17969, 21755, 46144, 39161,  1047, 32080,
       30262, 14375, 12726,   826,  1172,    16,  2278,  7030, 40076, 27647,
       45732, 12237, 38352,  7780,  6843,  2120, 20977, 10279, 43571,  2249,
        6125, 40307, 10128,  5176, 42723, 13978, 20832,  6468,  2712, 11299,
       40751,  9358, 22321, 45124,  5614, 13342, 16092, 28076, 44939,  2297,
       10848, 12818,  3568, 39437,   517,  8469,   505, 29297, 19808,  6319,
       14519,  2928,  5428,  3475,  4380, 42972,  5928, 21066,  1020, 21974,
       37102, 42889, 41325,  8738,  9792, 13779, 27010, 12007, 15649,  3610,
       11745, 41694, 29107],
      dtype='int64', name='gcf_id')","[39 26 24 14  9  8  6  6  6  6  5  5  5  5  5  4  4  4  4  4  4  4  3  3
  3  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Microcystis,91,"Index([ 6883,  5405, 28572,  6836, 18962, 20749, 44929, 10610, 40304, 37317,
       43298, 41658,  1452, 40420,    49, 27772, 38432, 39516, 44008, 41323,
       44525, 27236,  8644, 30384, 38352,  2966, 10582,  2132,  3610, 25945,
       28645, 38919,  5917, 25181, 29697, 41791, 10008, 28098, 23510, 40113,
       11430,  2052, 45355, 24164, 20699, 40515,  2945, 37416,  9385, 38070,
       38391, 42850, 44041, 25823,  7760, 12787, 12007,   984, 23386,   471,
        5859, 19154, 29154,  1136, 14831, 14071, 44635, 16658, 10027, 14648,
         901, 10423, 27242, 14749, 25535,  4898,  3563,  1708, 44038, 21987,
       40223, 16217, 30286,  1612, 38914, 15112,   982,  7635,  9106,  6086,
       11671],
      dtype='int64', name='gcf_id')","[43 42 35 32 29 27 21 20 19 19 17 14 14 13 13 12 11  9  9  8  8  7  6  6
  5  5  5  5  5  5  5  5  5  5  4  4  4  3  3  3  3  3  3  3  2  2  2  2
  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Tatlockia,91,"Index([21734, 13351,  1680, 12247,    36,  5216,    56, 23458, 41081, 40918,
       42340, 33402, 21802, 15314, 36683, 34668, 47060, 30696, 29820, 43382,
       37154, 33204, 12740,  3250, 40983, 26157, 44939, 26351, 29684, 32036,
       41230,  5210, 39169, 29788, 42774, 43240, 41617, 18882, 22233, 16566,
         303, 31089, 20967, 11451, 25895, 40056, 24704, 26383, 26593, 26680,
       39911,  2894, 23460, 22008, 19728,  3610, 39656, 17607, 40729, 18357,
       41876, 14146, 19932, 36984, 29149, 24222, 38849, 43143, 39797, 26832,
       42786,  2297, 40223, 12723, 18365, 33069, 41060, 39061,  6354,  3034,
        4608,  3398, 30492,  2880,  7635, 11004, 23510,  2014,  1823,  5948,
       44189],
      dtype='int64', name='gcf_id')","[39 36 32 27 14  9  8  8  8  7  7  7  7  7  6  6  6  6  6  6  6  6  6  6
  6  6  6  6  6  5  5  5  4  4  4  4  4  4  4  4  4  4  3  3  3  3  3  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Enterococcus,90,"Index([ 1040,    28,  8147,    43,  1660,  5202,   985, 10215,   613, 40280,
        3577,  1154,  8098,  5147,  7472,  1253, 10439,  5213,  7214, 22527,
         842, 16511,    37,  4855,  1047, 29341, 22884,   736,    90,  1359,
          94, 25850,  1784,  1562,  4931,  8133,  1668,  8469,  1907,  4675,
         714, 19110, 15087,   505, 31850,  6288,  2019, 28203,  3728,  5087,
       21544, 23658,   517, 21939,    31, 12175, 19808,    25, 10553, 18329,
       14647,  7964,  5234,   154,   990,  2280,  4857,     7,  3886,  1370,
        5660,  4980, 39568,  2958, 35938, 12007, 14355,  8111,  9124, 35247,
       11347,   862,  6162, 24792, 42684,  5428,  3547,     3, 29670, 29107],
      dtype='int64', name='gcf_id')","[310 249 236 222 168 115  47  35  32  30  28  27  27  26  25  24  24  23
  15  15  14  14  12  11   9   7   7   6   5   5   5   4   4   4   4   4
   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Xanthomonas,89,"Index([ 5182, 39621, 27754, 39762, 37756,  2906, 35284, 10008,  3897, 18658,
        3546, 33130,   401, 18506, 41798, 35561,  2387, 26498, 36622,  3610,
       45350,    36,  2269,  1002, 39896, 12007,  5749, 24047, 32168, 19560,
       19808,  3951,  1169,  5699, 40644,  6730,  2943, 18001, 43027,  5230,
         685, 40223, 18836, 30729, 35387, 39113, 42889, 34511,  1823,  5021,
          38,  1172, 44924,  6733, 39561,    24, 41325, 46828, 16949,  5893,
        7046, 41875, 39289,  7635,  1340,  8016, 30760, 41796, 19730,  4019,
       45173, 28121, 17743, 10003, 12908, 44794, 37607, 27567, 16076, 23510,
       41838,   346, 32043,   640, 30492, 11246,  4765, 34586, 18183],
      dtype='int64', name='gcf_id')","[1087  744  599  303  122  117  103   93   82   76   75   74   73   69
   65   61   55   43   35   32   26   26   24   24   22   20   20   18
   15   15   12   12   12   10   10   10    9    8    7    7    7    6
    6    6    6    6    5    4    4    4    4    4    3    3    3    3
    3    2    2    2    2    2    2    2    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1]"
Actinoalloteichus,89,"Index([40575, 12007,  2027, 41623, 38471,  5925, 13474, 44149,  3953, 46454,
       18205,  1653, 45165, 33386, 41057, 13663, 43993, 43750, 28324,  3699,
       38264, 18800, 34234, 42840, 42323, 15622,  4761, 10279, 21932, 47214,
       15370,  5047,  8136,  3338, 43359, 42159, 11064, 42543,  1083,  8246,
       17005, 46725, 47233, 45307, 46016, 47220, 46372, 13431, 18577, 42396,
       47063, 39161, 11276, 22000, 40056, 41467, 19675, 47016, 15813, 26558,
       10008, 18773, 38919, 14700, 16912, 40223,  9295,  3610, 21050,    63,
       34331,  4141,  3354,  7635,  1040,    24, 40107, 40603, 42972, 38625,
       27643, 14827, 42223, 23510, 44715, 25308,  9024, 36870, 43925],
      dtype='int64', name='gcf_id')","[11  8  7  6  5  4  4  4  4  4  4  3  3  3  3  3  3  3  3  3  3  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Cellulomonas,88,"Index([23259, 21856, 35631,  6227,  1653, 28878, 20004, 29710, 28489, 41390,
       29701, 35792,  6231,  3142, 24850,  6902, 27553, 37958,  2152, 35655,
        9472, 14786, 23457, 16961, 41340, 19742,   969, 21763, 12125, 23997,
        7326, 36488, 10940, 13026,  6291, 25427, 34681, 15235, 38762, 37405,
       32693, 26059, 35315, 44630, 29958, 42893, 42161, 25185, 19210,   672,
       33024,  2014,  2958,  4761, 24186, 23353, 12124, 28238, 28521, 17251,
       43170, 26916, 41408, 35630, 30156, 37062,  2536, 23232, 43116, 36543,
        1012, 29075, 26408, 10762,  3631,  9736, 18025, 35663, 18157, 10241,
          25,    86, 10563,  7223,  3354, 18911, 16978, 11277],
      dtype='int64', name='gcf_id')","[28  8  8  8  7  7  6  6  6  4  4  4  4  4  3  3  3  3  3  3  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Catelliglobosispora,87,"Index([ 2906, 27645, 44344, 37452,  1969,  5361, 28777, 25444, 28722,  3174,
        2809, 34847, 29808, 42923,  3610, 27944, 44150, 31868, 32497,  1012,
       29597,  6305, 40575, 30545, 16918, 13319, 19180, 36541, 42195, 27545,
       45755, 40056, 13934, 46582,  7541,  5645, 38248, 42782, 46763, 16978,
       15526, 45187, 39490,  7924, 38884, 23510, 35160,   121, 40769, 38142,
       26232,  1083,  8480, 16073,  6520, 25210, 29170, 46849, 10850, 39542,
       18982, 41667, 34628,  3493, 46117,  9447, 40223,  3354, 37942,  8516,
       46543, 43792, 42230, 17864, 42159, 25280,   854, 18040, 22365, 11371,
        3208,  5834, 42239, 18001, 42475, 14700, 39994],
      dtype='int64', name='gcf_id')","[7 6 5 5 5 5 5 5 5 4 4 4 4 3 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]"
Ruminiclostridium_A,87,"Index([11030,   710, 41155, 40644, 41325, 41431,  3610, 40257, 21938, 36669,
        5676, 40916, 46749, 42856,  8104, 46526, 13886, 46210, 47107, 45730,
         511, 46316, 10813,  4931, 11865, 41774, 35721, 43634, 28784, 35032,
       42315, 45712, 44657, 16477, 33471, 38598, 39899, 46277, 40223, 30925,
       41724, 45091,  3130, 40113, 11957, 43248, 44835, 25250, 29770, 12007,
       34331, 46627, 41108, 17531, 45620, 12815, 36434, 39218,  5303, 35602,
        1383, 25887, 22785, 16879, 33769, 27424, 29434, 45246, 21691, 41875,
       40575, 23510, 47077, 44850, 40567, 30874, 47136, 42889, 46807, 41796,
       25955, 37683, 46194, 43899, 25353, 45839, 28691],
      dtype='int64', name='gcf_id')","[8 7 6 5 4 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]"
Brevibacterium,86,"Index([19060, 14849,  1653, 19786, 26323, 19790, 12209,  6227,  1012,  8236,
       30824, 38003,  2027, 36296, 22257,  1876, 28654,  8798, 24396,  4382,
       18738,    96, 41590, 13655, 12055, 27788, 10008,  8175, 37304,  1020,
       31336, 40350,  7839, 30955, 24955, 35895,  1366,  7621, 25042,  6689,
       35829,  6767, 20615, 21031, 33707, 27647, 29336,  2986,  4380, 18689,
       36866,  4642, 38596, 39787, 31741, 33336, 18294, 13230, 22721,   517,
       30125, 29410,  9703, 30685, 34956, 18679, 23510, 27742, 13767, 37652,
       15088, 31632,  7833, 36969, 16155,  9362,  8895, 10363, 12237,  1929,
       21259, 34761, 29107,  4761, 14905, 45321],
      dtype='int64', name='gcf_id')","[47 40 32 18 17 16 15 14 12 11 11 11 11 10  9  9  8  7  6  6  6  5  5  4
  4  4  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Pararhizobium,85,"Index([42598,   215, 14428,  2494, 14122, 11001,  2621,  5088,  3489,  1073,
       30432,  6467,  4351,   637, 20878,  1275,  5179, 43152, 10285, 34320,
        9564,   213,  4397,  3055, 26528, 14143,    36,   453, 37125, 18013,
       19430,  3118, 39185, 14650,  3220, 36123, 35400, 28637, 18303,   212,
       21314,  3306, 38330,  9235, 14476,  1436,  5588,    96, 32768, 41249,
        4795, 42493,  3816,  1170,  2968,  8951,  1812,  4587,  9106, 32847,
         493, 12715, 19832,  5322,  2632, 43305,  1989, 10431, 15409, 32555,
       39991,  4394, 26093, 19510, 35200,   261,  1266,  2589,  6524, 20484,
       39358, 10604,  5216, 18364,  3370],
      dtype='int64', name='gcf_id')","[53 44 35 24 18 16 16 16 15 12  9  9  8  7  7  7  7  5  5  5  4  4  4  4
  4  3  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Archangium,83,"Index([40223,    36,  3369,  1462, 25587, 27655, 13755, 41948,  2627, 10008,
       41149, 42447, 42776, 10044, 21715, 30024, 42580, 34506,  2751, 17790,
       14225, 41259, 39434,  3610,   169, 11203, 26275, 42226, 19712,   280,
        3548, 24851, 10441,  1252, 43799, 40515, 11550,  9918, 20477, 35196,
       46020,  7911,  3655, 30074, 31117, 22515, 15341,    62, 41922, 13735,
        6503, 44057, 45119, 18756, 44327, 41926,  1073, 34331, 11340, 15340,
        2962, 25072,  6504,  1823, 23510, 44124,  8295, 29082, 37720,  8222,
       40056, 42353,  7635, 14776, 25128, 29892,  3130,  3164, 13596, 37656,
        4608,  2958, 14536],
      dtype='int64', name='gcf_id')","[6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1]"
