Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Blautia_A,40,"Index([ 4515,   341, 10813, 10053,  8544, 19436, 22918, 23099, 27148,  5636,
       19666, 19078,  5297,  2458, 12888,   623,  1223,  6043,   216, 27100,
       21696, 26266,  5006,  6946, 14849, 14764,  4932, 13814, 14845, 30414,
       10515, 24098, 10021, 10919,    95, 19081, 17159,    64, 11947, 13397],
      dtype='int64', name='gcf_id')","[114  87  54  36  36  28  25  22  14  12  12  10  10   9   8   5   4   4
   3   3   3   2   2   2   2   2   2   2   2   2   2   1   1   1   1   1
   1   1   1   1]"
Actinocorallia,39,"Index([22441, 19000,   568, 31953,  8046,   433,  6662, 23495,   287,  9194,
       10163,  4186,  1059, 20065, 25982, 29596, 27331,  7174, 11813, 30173,
       32207,  7122,  3198, 28104, 21448, 25099, 31392, 16861,  1534, 25572,
        8953, 33876, 31976, 20393, 22652, 33371,  8603,  2101, 13802],
      dtype='int64', name='gcf_id')","[2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1]"
Rhodopirellula_B,39,"Index([ 9715, 29959, 26384,  8754, 30822, 23112, 32394, 25532, 16767, 23095,
       18004,  2447,  8723, 19940, 13429, 32168, 28377, 14756, 19117, 12269,
       23257, 25439, 28666, 33206, 27292, 16104,  1236,   534, 11007,  2101,
       17710, 26215,  2303, 10409, 15524, 19944, 25872, 20075, 31140],
      dtype='int64', name='gcf_id')","[10  9  6  6  5  5  4  4  4  4  3  3  3  3  2  2  2  2  2  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Pseudovibrio,39,"Index([   28,  1027, 22590, 26384,  5866, 22488,  1472, 31363,    31, 22441,
       25417,  7745, 30808, 31325, 31492, 24465, 31196,  4643,    35, 21037,
         379,  2551,  4013, 19322,   401, 10420, 10172, 21508, 29184,   922,
       18137,  6341,  4822,    62,   320,   864, 19163,  4856, 30699],
      dtype='int64', name='gcf_id')","[33 22 21 20 16 14 12  5  5  4  3  3  3  3  2  2  2  2  2  2  2  2  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Acidovorax_A,39,"Index([11517, 10512, 22488,  8759, 19494,  2880,  9409, 13444,   346, 19704,
       30608, 17355, 30407, 26306, 10420,  1816, 30820,   473, 16353, 10515,
       24063,  4455,  6630,  3820,  2912,  9691, 12680, 22801,    28, 15139,
       18065,  3926,   571, 25343, 31386, 10031, 21469,  4388, 20756],
      dtype='int64', name='gcf_id')","[28 27 22 20 19 14 11 11 10  6  4  4  4  3  3  2  2  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Leuconostoc,39,"Index([25584, 14048, 17523,  2132,  7530, 14708, 25475,  5127,  2113,    64,
        3456, 30546,  1450,  6155,  1694,  2060, 28266,   194,  1428,  4544,
       11727, 21539,     0,  4608, 30433,  1310,     8, 12764,  3103,    81,
         341,   534, 23338, 12212,  9548,  5006,  3617,  1267,  4096],
      dtype='int64', name='gcf_id')","[69 57 55 52 40 23 13 11  9  9  7  4  4  4  4  3  3  3  3  3  2  2  2  2
  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1]"
Acetobacter,39,"Index([15744,   519,  7404, 29630,  1584, 26384,  1435,  3201,  8060, 13365,
         562,  7085,    31, 14652, 14444,  2417, 16041,  7558, 28059, 22441,
       14231,  1236,  2529, 15797, 13343,    62,    30,  9034,  7944,   719,
       12061,  8890,  2125,    23, 10172,  1926,  1411, 28304, 16111],
      dtype='int64', name='gcf_id')","[130 111  56  28  22  21  17  17  17  11  11  11  10   6   5   4   4   4
   4   4   4   3   2   2   2   2   2   2   2   1   1   1   1   1   1   1
   1   1   1]"
Aeromicrobium,39,"Index([ 9213, 12874, 19909, 14013, 10065, 24456, 19297, 23360,  1108, 13395,
       25841, 26864, 13061, 10044, 17626, 26087, 18551, 23971,  9772, 25074,
       28733, 25851,  8893, 25597, 21492, 29813, 31976, 24204,  6959, 25649,
       22098, 22979, 13012,  2991, 33242, 11724, 26492,  6201,  9094],
      dtype='int64', name='gcf_id')","[11  6  5  5  5  5  5  4  4  4  3  3  2  2  2  2  2  2  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Taibaiella_A,38,"Index([21285, 29948, 31371, 30406, 25439, 30162, 16364, 11638, 31065, 20156,
          30, 30679, 15212, 31036,  8416, 32032,  1902, 17001,  9500, 20228,
        4608, 25738, 28445,  7116, 10615,  6065, 28304, 31289,  1816, 27585,
          28,  8315,  4284, 30937,   945, 13434, 30456,   640],
      dtype='int64', name='gcf_id')","[8 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"
Massilia_B,38,"Index([30608,  9693, 25940,   602,  2465, 30466,    28, 24827,  9154,  4766,
       10952, 28845, 33048, 22488,  3330, 18294,  2056, 20612,  1816,  1657,
        9093, 32759,  3153, 25842, 25593, 14531, 19568,  3559,  3206, 10031,
       23852,  7467,  2191, 28377, 21915, 31479, 10518,  1341],
      dtype='int64', name='gcf_id')","[6 6 6 6 5 4 3 3 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"
Bacillus_F,38,"Index([10440, 11770,  1895, 22982,  9045, 20089, 22970, 11639,  4527, 30951,
       13661, 11463, 32136, 15621,  6546,  8347, 23431, 13961,    64,   492,
        2529, 17956, 10172,  5507, 26607,  1926, 30808, 23426,   309,  5100,
         341,  7085,  2444,  4608, 22488,  5816,  9789, 13831],
      dtype='int64', name='gcf_id')","[28 18 12 12 12 10  8  8  7  7  6  5  5  4  4  4  4  3  3  2  2  2  2  2
  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Pleurocapsa,38,"Index([31261, 22441, 31298,  7085, 10903, 32609, 12155, 17974, 28377, 14146,
         286, 19119, 27999,  4388, 22488,  4106,  2417,  4455, 23982, 30897,
         806, 24562, 10438,    10,  5789, 30937, 16236,  1223, 21792, 14298,
       14299,  2413, 28451,  1560, 21791,   341, 21653,  3470],
      dtype='int64', name='gcf_id')","[5 4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"
Clostridium_F,38,"Index([ 1249,  4515, 27086, 20130, 10172,  2957,  1385,    64,  2411, 27668,
         341,  4134,  7085,  9459,    60,  5383,  5036,  1311, 19666, 27170,
         216, 24922,     0,  4455, 12049,   355, 19786, 29431, 22166, 31492,
       31325, 10261,  6353, 18327,  1257,  6145,  2003,  2458],
      dtype='int64', name='gcf_id')","[274 258 124  75  43  38  36  36  11   9   7   7   7   6   6   5   5   4
   4   4   4   3   3   3   2   2   2   2   1   1   1   1   1   1   1   1
   1   1]"
Legionella_C,38,"Index([ 1474, 22479,    28,  5364, 30937, 22441,  1439, 15745,  3580, 17539,
       31075, 22090,   567, 18868, 23690, 28099,   871,  1012,   379, 21848,
        3260,  3943, 13845, 14172, 28631, 31956, 18705,   666, 17538,   945,
       22393,   317,  4134,  3224,  1816,   320, 28842,  2079],
      dtype='int64', name='gcf_id')","[33 30 24 20 18 13  9  8  6  5  4  4  4  4  4  4  4  3  3  3  3  3  2  2
  2  2  2  2  2  2  2  2  2  1  1  1  1  1]"
Bacillus_H,38,"Index([16343,  2204,  5869, 17767, 21026,  1765, 24432, 26233,  5820, 15681,
       19133,  1311, 31206, 15927,  3075,  1869,   330, 15622,  9432, 21421,
       23529, 15032, 10172, 11128, 31115, 30433,   473,    25, 32394, 11813,
       10474,  2362,   317, 14531, 10556,  2703, 10058, 23113],
      dtype='int64', name='gcf_id')","[27 27 22 21 11 11 10 10  8  7  7  6  6  4  3  3  2  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Phyllobacterium,37,"Index([ 6341, 21961, 16341,   379,  4741,    31, 15046,    23, 10888, 11524,
       15913,   519, 15923, 22578, 25626, 30560,  4769, 23743,  8621,  3992,
        1016,   923, 22306,  6378, 29165, 26384,  1076,  6926,  5455,  2362,
       20828,  1465, 14097, 20106,  6881,  5556, 28380],
      dtype='int64', name='gcf_id')","[51 38 30 10  8  7  7  6  6  5  5  5  5  5  3  3  3  3  3  2  2  2  2  2
  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Micromonospora_E,37,"Index([11950, 25962, 22936,  2529,   279, 14713,  3219,  4360,  3862, 33159,
       31039, 28473, 30578, 27178, 19630, 31093, 28858, 32207, 18076,  9555,
       28617, 33242, 14323,  7499, 30492, 30706, 32409, 30504,  9627, 31798,
       26064,  2660,  4997, 32287,  1905, 30947, 26094],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Pseudarthrobacter,37,"Index([25322, 13399,  4425, 19829, 15931, 21516, 20971, 17039,  7120, 10044,
       18383, 22441,  2791,  2178, 12763, 18980, 15100, 24817, 22879,  9967,
       23773, 24572,  2028,  6959,  9252, 16171, 17241, 17386, 12614,  8339,
       21820,  6160, 18830, 30518,  4920, 20237, 28416],
      dtype='int64', name='gcf_id')","[52 51 34 25  9  7  5  5  3  3  2  2  2  2  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Actinosynnema,37,"Index([32495, 32679,  8658, 33290,  7375, 30492, 30456, 19493,  5576,  4535,
         483, 15977, 32622, 33020, 21081, 24384, 13329, 30685, 31953, 22488,
       32287, 31497, 33392,  2740, 32584, 30564, 30851, 30239, 30250, 29594,
       22441,  9003, 33207, 29992, 32207,  4997, 24707],
      dtype='int64', name='gcf_id')",[4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Rhizobacter,37,"Index([ 6681,  1121,   979, 28304,  3128,  7160, 31295, 32394, 17903, 30608,
          28, 27791, 24051, 32752,  7085, 11379,  1816, 18612, 13279, 15954,
       31172, 29630, 15422, 22028, 22931, 30294, 27075, 30937, 31317, 30316,
       22488, 27187,   320,   567, 17355,  3862, 11524],
      dtype='int64', name='gcf_id')",[9 8 8 7 7 6 6 6 5 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Blastococcus,36,"Index([13162, 20694, 23162, 28498,   213, 16063, 27546, 14771,  1517, 23291,
        3862, 14479, 24491, 21411, 19100, 28416,  9252, 15431,  5811,  1529,
        2870,  1655,  5297, 23122, 24566, 23208, 20210, 25910, 11089,  1709,
        1079, 27922, 11613, 19686, 22418, 25489],
      dtype='int64', name='gcf_id')","[28 24  7  4  4  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1]"
Planktothrix,36,"Index([ 5789,  4106, 20297, 32860, 22528,   317,  3812, 26485, 24443,    36,
       29088, 31261, 18125, 30937,    10, 31505, 22441, 33135,  7107, 24792,
        2417,  9417, 10786, 27245, 22512, 31602,    28,  2220, 31115, 29760,
        2419,   702, 19005, 11850, 17850, 25703],
      dtype='int64', name='gcf_id')","[14 14 12 12 11 10 10  5  4  3  3  3  3  3  2  2  2  2  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1]"
PCC-7375,36,"Index([22488, 23378, 21285,    10, 11363,    64, 31261,  5345, 19716, 27512,
       23320, 33048, 28609, 32266, 21031, 13414, 31115,  1512, 32394, 30937,
       14977,  2725, 33294,  7107, 22589, 31492, 26384, 28460, 30915, 21286,
       28377, 10903, 33309,  1952, 23099, 32062],
      dtype='int64', name='gcf_id')",[4 4 4 4 4 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Promicromonospora,36,"Index([ 2101,  3862, 17644, 31090,  4714, 22972, 20510, 26052, 31479, 10044,
       14979,  5768, 18309, 29099, 30750, 33494,  1561, 30492, 14554,   194,
       19288, 24814, 24079, 27449, 23494,  4643,  2204,  5440, 31953,  4997,
        3271, 16094,  2263, 13515, 12895, 27359],
      dtype='int64', name='gcf_id')",[6 5 5 4 4 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Lactobacillus_F,35,"Index([10030, 15204,    64,  4315, 19654, 14852,   706, 11544,  1623,    49,
        4608,    45, 22488,  1450,  8433,  2060,  4895,  5869,  4544,  1694,
        1987,  7085,    23,   276,  1311,  3689,   194,  3405, 28266,     0,
        2444,  2271, 10474,  3456,    81],
      dtype='int64', name='gcf_id')","[540 485 457  17  15  14   7   7   5   5   4   4   4   4   3   3   3   3
   3   3   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1]"
Thermobifida,35,"Index([19835, 19493,  4075, 22441, 28360,  2204,  2101,  7085, 15568, 25673,
       30578, 31799, 24889,  2740, 15086, 15620, 29309, 16853, 15436, 29409,
       30558,  4455,  1816, 14013, 30492, 22936, 28655, 16727,  1529, 32920,
        5056, 22062, 31880, 14531, 31976],
      dtype='int64', name='gcf_id')",[8 8 7 7 6 5 4 4 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Aneurinibacillus,35,"Index([  111, 29819,  9981,   622,  1895,  4077, 22674, 21097,  4946, 27344,
       28547, 17026,  9830,   566, 19666,  2385, 25964,  1454, 12237, 22615,
          23, 10172, 30261,  8065,  2529,  3682, 21349, 16016, 13193,   357,
        6959,  5567,  2391,  4392,   216],
      dtype='int64', name='gcf_id')","[16 11  8  8  8  8  8  7  6  6  5  5  4  4  2  2  2  2  2  2  2  2  2  2
  2  2  2  1  1  1  1  1  1  1  1]"
Methylovulum,35,"Index([31115, 15054, 26384,  1993,   109,  2112, 22488, 16141,  1572,  2321,
       12671, 12488,  6966, 31289, 23222,  7085, 30608,  1816, 26698, 12734,
        2417, 20186, 16846, 15236,  4163,    43,  1021, 10485, 17355,   354,
       29948,    28, 25439,  1466,  4217],
      dtype='int64', name='gcf_id')",[6 4 4 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
KBS-89,35,"Index([ 6182, 31561, 10895,    28,   366,  4451, 22488,  3877, 11010, 31115,
       21627, 29675, 24734, 16828, 21086, 17850, 19228,  1816,   519,  3588,
       29294,  5525, 14362,  6509,  3750, 33283, 29965, 27671, 14723,  9872,
       12727,  8588, 11634, 32394, 24940],
      dtype='int64', name='gcf_id')",[7 6 6 4 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Silvanigrella,35,"Index([18646,  1509,  4674,   555,    28,  9460, 16417, 23296, 31893,  8776,
       26564,  9117,  3330, 20453,  2001, 22333,  7391, 11520,  5227, 21923,
       16228, 25903, 31041, 24934, 17901, 23458, 13612,    30, 28048,  1046,
       24706, 27843, 23056, 16017, 14783],
      dtype='int64', name='gcf_id')",[5 3 3 3 3 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Chitinimonas,35,"Index([ 9109,    28,  1816,   565,  2754, 26719, 32452, 14810,  4368,  2752,
        3330, 30947, 26840,   556,   995, 30754,   484,  2989,  9689, 11152,
        1472, 19067,  4625, 22488, 29053, 25439, 31325, 10226, 15022,  5646,
       27205, 29489, 30848,  7085, 21166],
      dtype='int64', name='gcf_id')",[4 4 4 3 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Umezawaea,35,"Index([31953,    30, 19493, 12126, 30533, 29249,  3316, 18365, 33387, 24760,
       33362,  6574, 13329,   483, 12133, 29944, 22441, 10523, 28930, 31816,
       20176, 30456,  5576, 31037, 26384, 30843, 21910,  5288,  6627, 22300,
        3571, 30851,  9415, 29121, 31594],
      dtype='int64', name='gcf_id')",[6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Bordetella,35,"Index([ 4165,  9941,   359,  2101,   519, 19328, 26793, 26501, 30044, 11089,
        1444, 19586, 22441, 16446, 11264, 26384, 20681,  9313,    28, 26251,
       13484, 22782,  3849, 26412,  6089,    23, 17823, 11418, 17125, 16097,
        2079, 30608,   252, 11435,  3134],
      dtype='int64', name='gcf_id')","[1021  957  776  325  181  179  177  171  152  103   98   95   92   79
   56   55   49   34   34   31   23   23   12   10   10    7    5    4
    4    2    2    2    1    1    1]"
Thalassospira,34,"Index([12168,  2204,  6123,    28, 33563, 30608, 14097,   901,  5934,  1505,
       19048, 22488,  2362,  1027, 15662,  2138, 24901,    62, 28377,  1642,
        4447,   459,   543, 31666, 32394, 17850,  1891, 31247,  7085,  3499,
       22658, 11049,  9684,  3757],
      dtype='int64', name='gcf_id')","[44 43 41 21 20 20 12 11  7  6  4  4  4  3  3  2  2  2  2  2  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Thauera,34,"Index([19257, 22730, 11397, 29821,  2101,  4697, 13778, 19174, 21063, 21901,
       10604, 25924,  8540, 28304, 26433, 29254, 16134, 24938,  5706, 15443,
       30608,  2079, 23980,   379, 24868,  1816,  1787,  5580, 31298, 10840,
        2520, 17739,  2362,  8108],
      dtype='int64', name='gcf_id')","[13 10  9  8  7  7  6  3  3  3  3  3  2  2  2  2  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Paenibacillus_F,34,"Index([31004, 26414, 31922, 21030,  9363,   437, 28515,  5644, 26051, 14531,
       10022, 10420, 31536,   566, 31325, 15139, 15608, 33273, 31283, 32255,
       19310, 27978, 22488, 10667, 16450, 21062, 30601, 28138, 15963,  7085,
       32544,  2417, 16297, 30493],
      dtype='int64', name='gcf_id')","[19  8  8  7  6  6  5  5  5  4  3  3  3  3  3  2  2  2  2  2  2  2  2  2
  1  1  1  1  1  1  1  1  1  1]"
Lampropedia,34,"Index([11379, 18767,  1078, 27994, 20888,  2754,  9855,   401,  7863, 18190,
       17460,  1049, 14184,  4958, 17972, 10629,   519,  3689, 21520,  9492,
       30608,  3428, 23305,  2653,    30, 30044, 17850,  7085,  5921, 14531,
        3820, 26384,  4625, 21533],
      dtype='int64', name='gcf_id')",[9 9 9 7 5 5 5 4 4 4 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Gilliamella,34,"Index([30407, 10559, 21110,  1802,  7085, 11578, 21551, 19660,  9830,  8026,
       29944,   213,  4387, 19150,  1529, 10161,   986, 31325,  3117, 28304,
       31236, 21718, 30712,   473,  9513, 22488, 26399, 24286, 10172, 21285,
       25439, 25069,  4134, 20125],
      dtype='int64', name='gcf_id')","[43 24 21 14 13 13  7  6  6  6  4  3  2  2  2  2  2  2  2  2  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Massilia_A,34,"Index([ 9693,   602, 21840,  2529,  5608,   446, 23863, 22488, 30456, 30407,
       31514, 10420, 31854, 28377, 29494,   422, 22296, 18630, 18184, 22104,
        1987, 11722, 29951, 25622,  8577, 24399,  2362, 16945,  5942, 32056,
        2299, 29426, 17990, 30937],
      dtype='int64', name='gcf_id')","[11 11  9  8  8  5  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Rhodoferax,34,"Index([ 9698,  2876, 17507, 14889, 28186, 15991, 11517, 30608, 30762,  5476,
         386,  4241, 14531, 29630,  1188,  6253,   933, 18748,  2038, 23300,
       11642, 29487, 31115, 30655, 15404, 20018, 12217, 30703, 13518,    28,
         393, 30260, 10659,  2216],
      dtype='int64', name='gcf_id')","[13  5  4  4  3  3  3  3  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Pseudophaeobacter,34,"Index([22992, 31017,  5907,  2204,  1012, 27004,   401, 31492, 28304, 22690,
        1344, 24049,  1957,   412,  9517, 24335,    28,  3363, 10232,  7854,
        1238,    31, 13636,  7759, 14575, 14252,  2074,  1016, 28297, 12358,
       21037,  1236,  3595, 29324],
      dtype='int64', name='gcf_id')",[9 9 8 6 4 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Tolypothrix_C,34,"Index([ 3197, 12563, 30707,  4249, 29399, 32092, 31298,   257,  2667,  5789,
        1565, 23668,  3821, 17850, 31492, 18065, 25852, 28377, 31568, 33376,
       23103, 23378,  2118,   317, 10903, 29367, 16525, 30196,   490, 16326,
       24719,  1703, 15100, 16721],
      dtype='int64', name='gcf_id')",[3 3 3 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Marinactinospora,34,"Index([22441, 10420, 19493,  2101, 30558, 30578,  2457,  9843,   391, 10543,
       24320,  4695, 26384,    63, 32950, 33247, 22488, 15982,  8105,  8111,
       22936, 10998, 32447,  7592, 29872, 28678, 14531,  2775, 26571,  7085,
       13545, 31712, 20967, 11683],
      dtype='int64', name='gcf_id')",[5 5 4 4 3 3 3 3 3 3 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Serratia_B,33,"Index([19143,  1874,  6135, 30407, 17064, 13502, 30267, 16762,  1852, 26570,
         557, 19574,  2240, 19175,  4693,  1939,  9232, 31673, 24437, 28191,
       28304, 26288, 31249, 31951, 25343,  9260, 10420,  7085,  1895, 28417,
        6562,  1816, 13180],
      dtype='int64', name='gcf_id')","[14 14 13 12 10  8  8  7  6  6  5  5  5  4  4  4  4  2  2  2  2  2  1  1
  1  1  1  1  1  1  1  1  1]"
Microbulbifer,33,"Index([  399,  2204, 22479, 26350, 30608, 20945,  1472, 22386, 28883, 21669,
       25651, 24622, 25664,  8855, 30937, 21567, 28171, 18575,  9325, 30067,
       22488, 31957,  9816, 31138,  1765, 21992,  2362,  4695, 10031, 31141,
        2529, 24889,  1680],
      dtype='int64', name='gcf_id')","[22 20  5  5  4  4  3  3  3  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1]"
Rhodopirellula_A,33,"Index([10409, 26384,  9906,  5747, 31093, 30822, 22488, 29948, 26445, 23923,
       15100, 22369, 17257,   271, 13962, 23424, 31298,  9915, 32394, 12390,
       21613, 19117, 13878, 15524, 23471, 15338, 29320, 18684,   473,  3834,
        4727, 12269, 12934],
      dtype='int64', name='gcf_id')",[3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
